ID,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain
5316,Together,21024,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0
9029,Married,70116,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0
521,Together,54006,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0
1459,Married,69063,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0
10241,Divorced,11448,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0
1630,Single,61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0
3254,Married,70886,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0
9064,Married,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0
4227,Together,32889,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0
9467,Single,34738,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0
8486,Together,30538,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0
2186,Together,82326,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0
3286,Divorced,26642,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0
8602,Divorced,69932,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0
3722,Single,44503,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0
6715,Single,60200,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0
4796,Divorced,49638,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0
9612,Single,23830,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0
1399,Married,72905,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0
1570,Together,69702,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0
3426,Divorced,70300,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0
3074,Married,70643,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0
8341,Married,30396,1,0,22,15,0,6,0,1,12,2,1,1,2,7,0
5180,Divorced,50616,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0
6461,Single,62772,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0
7679,Single,30298,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0
10702,Single,52413,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0
7505,Married,44155,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0
5113,Divorced,86979,0,0,67,584,100,835,65,83,35,1,5,5,5,2,0
10858,Together,76532,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0
2961,Married,42081,1,0,86,175,10,110,54,6,27,2,6,3,4,6,0
2747,Married,67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0
3010,Together,88420,0,0,87,957,153,612,99,95,153,1,4,7,8,1,0
5790,Married,31158,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0
6892,Divorced,61671,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0
1743,Single,69719,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0
3578,Divorced,49160,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0
8462,Together,24882,1,0,52,1,4,10,29,0,36,1,1,1,2,6,0
5558,Single,90933,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0
4619,Single,113734,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0
8780,Together,59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0
10789,Married,45759,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0
10779,Single,22148,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0
5896,Married,73395,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0
2337,Divorced,29819,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0
10951,Married,45688,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0
544,Married,62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0
17,Married,60491,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0
10680,Together,33235,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0
3265,Married,35701,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0
5623,Married,31535,1,0,95,15,4,13,0,0,19,1,1,1,2,7,0
5832,Together,92556,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0
5544,Single,67384,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0
6417,Together,80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0
5831,Married,77870,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0
10176,Single,57107,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0
2326,Married,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0
4385,Single,36038,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0
2929,Single,20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0
10686,Together,34230,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0
2546,Single,31878,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0
3283,Married,70932,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0
3138,Single,91249,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0
4994,Single,77598,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0
7966,Single,80982,1,1,48,505,137,401,104,22,22,3,11,5,11,5,1
3112,Married,22701,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0
10872,Married,55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0
2181,Married,70617,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0
1867,Single,64849,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0
1518,Married,62694,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0
5734,Married,61917,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0
2878,Married,67472,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0
1458,Married,21059,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0
7007,Married,29543,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0
6200,Married,75903,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0
1403,Together,34984,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0
4827,Single,54998,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0
9291,Married,34242,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0
2478,Married,25410,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0
1139,Married,73356,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,0
5138,Together,28320,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0
5393,Single,23763,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0
10413,Married,72570,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0
5015,Married,34529,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0
10676,Married,63211,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0
2495,Married,83891,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0
7842,Single,36065,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0
9955,Together,39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0
6663,Single,51141,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0
2162,Married,56939,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0
3434,Single,80872,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0
7919,Together,72335,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0
5626,Single,61798,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0
8514,Together,29478,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0
10448,Single,46998,0,1,55,172,41,86,45,6,27,5,5,3,5,7,0
2109,Single,96843,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0
8925,Married,70053,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0
6355,Married,44359,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0
3517,Single,40887,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0
1158,Divorced,48877,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0
6203,Together,74485,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0
7165,Together,64474,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0
3595,Together,77226,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0
4331,Together,85738,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0
6281,Divorced,55686,0,1,27,673,0,199,37,47,26,2,6,3,5,4,0
4338,Single,39062,1,0,28,23,0,9,0,0,12,1,1,0,3,4,0
2452,Together,34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0
9507,Married,40794,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0
8360,Married,54690,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0
10311,Married,4428,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0
5117,Married,32632,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0
4867,Single,38236,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0
9289,Married,36781,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0
10913,Single,31385,1,0,56,3,2,12,0,1,9,1,1,0,2,8,0
3032,Married,24570,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0
8524,Divorced,25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0
3334,Married,94642,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0
4470,Married,58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0
1406,Single,53201,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0
8619,Together,21994,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0
10821,Married,57113,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0
4552,Married,51373,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0
898,Married,23477,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0
9797,Married,58116,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0
10949,Divorced,72968,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0
8212,Married,39791,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0
6248,Single,91712,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0
10164,Single,94472,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0
4547,Together,13672,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0
6815,Married,96547,0,0,4,448,21,125,52,101,62,0,7,6,8,2,0
4122,Married,79205,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0
10841,Together,56559,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0
5370,Married,32644,1,0,38,239,3,141,0,7,23,4,7,1,6,8,0
176,Single,67506,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0
4860,Single,24206,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0
10757,Divorced,28420,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0
4023,Married,22979,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0
6679,Single,33279,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0
9923,Single,46423,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0
7181,Married,30368,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0
3599,Married,63684,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0
405,Divorced,41638,0,1,68,315,0,31,4,0,91,4,5,5,3,8,0
6870,Divorced,68805,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0
832,Together,65814,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0
2002,Divorced,71964,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0
3657,Single,39146,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0
500,Together,96876,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0
1951,Married,34445,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0
3262,Single,68281,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0
4102,Married,37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0
7042,Married,36790,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0
10598,Together,27943,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0
255,Divorced,22263,1,1,31,17,0,2,0,0,2,2,1,0,3,6,1
2375,Together,30261,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0
9829,Together,28587,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0
6214,Married,43815,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0
4954,Married,48195,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0
7861,Married,77027,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0
4837,Married,71322,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0
9423,Married,32765,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0
4198,Together,29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0
153,Divorced,23272,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0
9323,Together,49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,0
10001,Together,7500,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0
3799,Married,67225,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0
8625,Married,17649,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0
3491,Together,55914,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0
983,Married,40059,1,0,82,110,29,92,28,10,145,1,6,2,3,8,0
9119,Together,60905,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0
4786,Married,75330,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0
5872,Single,60689,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0
6568,Married,38680,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0
5628,Together,61416,0,0,25,848,154,323,201,61,78,1,10,3,10,6,0
5631,Single,49767,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0
4974,Single,83273,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0
8416,Married,29009,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0
5454,Married,45057,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0
4095,Married,37150,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0
5474,Single,43020,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0
4268,Married,53154,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0
10701,Married,65308,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0
3507,Single,76467,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0
2079,Married,81044,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0
626,Married,32871,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0
4426,Single,55801,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0
10509,Single,36927,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0
6382,Together,48794,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0
6673,Single,23478,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0
7441,Divorced,71128,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0
1071,Divorced,70179,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0
10061,Married,59462,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0
8775,Together,38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0
2345,Together,70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0
322,Together,42554,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0
10897,Married,67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0
6103,Married,42192,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0
7899,Married,77610,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0
10500,Married,31761,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0
1655,Together,34350,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0
2406,Together,54591,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0
2712,Married,71866,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0
5517,Married,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0
10643,Single,42000,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0
2254,Married,69520,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0
10281,Divorced,64713,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0
6958,Married,27889,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0
4643,Married,27803,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0
6497,Married,51651,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0
5396,Married,68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0
1052,Married,56796,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0
2802,Married,87000,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0
6343,Married,79823,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0
6507,Single,30828,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0
7901,Married,34109,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0
4865,Divorced,53367,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0
2686,Together,22390,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0
3107,Together,71322,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0
1146,Together,49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,0
11031,Married,48699,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0
7428,Together,80144,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0
975,Single,54252,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0
1103,Married,81929,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,0
3422,Married,76068,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0
1055,Married,53204,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0
6544,Together,67911,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0
1241,Married,14796,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0
2909,Married,78128,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0
5802,Married,14188,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0
1407,Married,20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0
6183,Married,58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0
340,Divorced,72967,0,1,1,158,35,179,0,0,125,2,7,2,8,5,0
5991,Married,48150,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0
3104,Single,82332,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0
1008,Together,44953,0,0,31,728,17,133,11,8,124,1,7,3,13,6,0
11091,Together,34587,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0
3969,Together,43018,0,1,46,35,4,17,7,6,64,1,2,2,2,5,0
1916,Married,45736,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0
9907,Together,66476,0,1,80,742,28,152,25,9,57,2,6,8,10,4,0
87,Married,27733,1,0,16,0,7,5,26,2,17,2,2,0,3,7,0
8659,Together,69805,0,1,50,750,71,174,13,10,20,2,6,8,11,2,0
6262,Single,72217,0,0,93,816,42,450,55,56,154,1,3,10,8,2,0
6147,Divorced,25818,1,0,51,5,2,8,2,2,9,1,0,1,2,7,0
8832,Together,37509,1,0,24,37,5,56,12,8,5,2,3,0,4,7,0
10067,Together,25176,1,1,79,4,0,4,0,0,5,1,1,0,2,7,0
7532,Married,43586,0,1,26,99,2,11,4,0,16,3,3,0,4,8,0
4915,Married,53230,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0
2115,Together,50116,1,1,68,54,0,10,0,0,2,2,1,0,4,5,0
2088,Together,84906,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0
2493,Married,61286,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0
6292,Married,82333,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0
1631,Together,65220,0,0,3,890,63,292,0,25,12,4,8,4,7,6,0
10104,Together,33590,2,1,65,4,0,2,0,0,2,1,1,0,2,7,0
3006,Divorced,30992,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0
3919,Single,72309,0,0,64,960,0,883,50,38,0,1,5,6,8,3,0
642,Married,16005,1,0,69,1,3,2,20,30,47,3,2,1,2,8,0
10127,Married,58692,0,1,21,301,11,61,4,7,11,1,8,2,4,7,0
4973,Single,20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0
2948,Divorced,62637,0,1,76,104,12,48,4,12,5,1,2,2,5,2,0
2715,Divorced,29435,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0
10432,Divorced,19346,1,0,26,2,0,9,3,6,2,1,1,0,3,8,0
9216,Married,35788,1,1,34,23,2,11,3,1,4,2,2,0,3,6,0
7124,Divorced,36997,1,1,72,43,4,12,8,0,27,5,2,1,4,5,0
9727,Married,23539,0,0,13,4,24,11,16,1,25,1,2,0,4,6,0
5136,Single,65333,0,1,58,654,7,92,0,15,30,7,9,4,8,6,0
9790,Single,78499,0,0,12,912,72,170,47,36,97,1,11,3,4,4,0
1818,Together,29732,1,0,23,25,0,8,0,1,4,1,2,0,2,9,0
1100,Together,41275,1,2,33,24,4,22,0,2,9,4,3,1,3,5,0
7873,Together,63516,1,1,30,141,11,114,15,14,5,4,4,1,7,5,0
10609,Married,42769,0,1,15,71,0,13,3,1,0,2,1,1,4,4,0
6950,Married,49572,1,1,25,35,1,16,0,1,1,2,2,0,3,7,0
7233,Married,69209,0,0,4,496,32,849,229,48,128,2,5,3,6,4,0
9481,Married,17148,1,0,80,9,9,11,13,10,16,4,3,1,3,8,0
2711,Together,30560,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0
8933,Married,32146,1,0,16,26,3,23,4,7,3,2,2,0,4,6,0
8726,Divorced,41713,1,1,57,77,8,44,10,10,25,5,3,1,4,6,0
1515,Together,34176,0,1,9,11,2,7,4,2,2,1,1,0,3,3,0
5186,Married,58482,0,1,59,576,7,115,19,7,7,2,7,4,9,6,0
10157,Single,59686,0,1,78,89,15,89,34,42,5,1,4,1,6,4,0
5667,Married,60896,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,0
902,Together,62994,1,0,74,224,12,48,4,12,12,1,6,2,4,6,0
977,Together,47320,0,1,10,200,19,111,50,15,19,6,5,1,8,6,0
7600,Single,15253,1,0,13,1,3,3,8,1,13,2,1,0,3,7,0
9706,Single,31560,1,0,98,62,1,20,4,0,7,2,2,1,3,8,0
2429,Divorced,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0
3520,Single,91172,0,0,94,162,28,818,0,28,56,0,4,3,7,3,0
10394,Married,90000,0,0,91,675,144,133,94,192,241,1,4,8,5,1,0
4548,Single,41967,1,1,66,23,4,10,0,2,15,1,1,0,3,4,0
9362,Single,69263,0,1,14,492,5,32,13,5,21,1,9,1,7,6,0
3968,Divorced,65706,0,0,77,918,10,129,13,0,129,1,11,3,12,7,0
4084,Together,60934,0,1,41,224,155,155,192,93,54,2,6,4,11,4,0
6721,Married,71965,0,1,21,572,19,286,50,38,248,3,6,3,5,3,0
2829,Married,65210,0,1,25,626,0,70,0,7,28,2,9,3,8,6,0
1772,Married,79174,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,0
1544,Divorced,81380,0,0,51,741,68,689,224,68,103,1,4,2,10,2,0
4377,Married,52914,0,1,32,254,10,44,30,10,227,2,7,3,3,7,0
4541,Together,38946,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0
1321,Married,26067,1,0,49,22,2,18,0,2,12,3,3,0,3,8,0
8858,Married,44325,0,1,69,516,0,21,0,0,5,4,8,2,7,8,0
3266,Married,42523,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0
11187,Single,26487,1,0,23,2,8,10,12,14,23,3,2,1,3,5,0
8207,Married,53233,0,1,18,28,0,9,3,0,0,1,1,0,3,4,0
9723,Married,67716,0,1,8,530,142,217,62,9,56,4,7,4,13,5,0
2666,Married,76234,0,1,21,519,50,167,130,0,41,1,8,3,11,3,0
5721,Married,84117,0,0,60,611,76,749,59,45,26,1,7,10,6,2,0
10652,Together,65487,0,0,48,240,67,500,199,0,163,3,3,5,6,2,0
1646,Married,25224,1,0,36,4,9,12,11,2,8,2,1,1,3,3,0
4418,Single,89616,0,0,36,671,47,655,145,111,15,1,7,5,12,2,0
2656,Divorced,40851,1,1,63,23,1,7,0,4,24,1,1,1,2,7,0
7990,Married,27469,0,0,2,9,1,2,3,2,0,1,0,0,3,6,0
8722,Married,82347,0,0,38,556,54,845,202,133,63,1,7,7,10,3,0
7118,Married,73803,0,1,61,833,80,363,52,26,174,2,9,5,6,6,0
2980,Single,8820,1,1,52,12,0,13,4,2,4,4,3,0,3,8,0
1839,Single,43322,0,0,25,56,7,48,10,2,18,1,3,0,4,7,0
10722,Together,55593,0,1,63,293,8,124,11,4,106,2,6,6,3,6,0
2632,Married,50501,1,1,10,297,0,38,13,0,152,7,5,4,4,6,0
9014,Married,37085,1,1,65,39,1,16,2,0,3,4,3,0,3,8,0
7620,Single,16185,1,0,71,5,11,16,21,8,45,2,2,2,2,8,0
10968,Single,57731,0,1,0,266,21,300,65,8,44,4,8,8,6,6,0
2736,Married,73807,0,1,88,366,124,156,71,78,54,2,5,5,11,2,0
1876,Married,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0
5959,Single,35893,1,1,80,158,0,23,0,0,18,6,3,1,5,8,0
1092,Married,61014,0,1,17,269,129,495,182,43,29,4,9,3,4,7,0
4333,Together,32144,1,1,76,41,0,10,0,0,3,4,2,1,3,7,0
3850,Together,14918,0,1,52,3,3,3,15,4,15,1,1,0,3,6,0
6168,Divorced,45146,1,1,28,33,0,5,0,0,15,2,1,1,2,4,0
607,Divorced,41769,0,1,31,302,29,131,32,0,27,6,8,1,7,8,0
10469,Together,88325,0,0,42,519,71,860,93,27,53,1,6,2,9,2,0
6983,Divorced,38054,1,1,24,23,2,17,2,1,0,2,2,0,3,7,0
3661,Single,80617,0,0,42,594,51,631,72,55,32,1,4,6,8,2,0
9303,Married,5305,0,1,12,12,4,7,1,3,5,0,1,0,0,13,0
692,Together,36807,1,1,88,4,2,5,0,0,5,1,1,0,2,6,0
736,Together,28427,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0
4838,Together,22775,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0
9246,Together,40101,1,0,73,171,3,129,26,24,62,4,6,1,6,7,0
6261,Married,58025,0,1,81,270,31,88,11,48,22,3,3,2,10,4,0
7366,Single,75777,0,0,12,712,26,538,69,13,80,1,3,6,11,1,0
10659,Together,7500,1,0,7,2,8,11,3,8,21,4,3,2,2,7,0
1448,Married,33562,1,2,33,21,12,12,0,3,3,3,2,0,4,4,0
4286,Single,57642,0,1,24,580,6,58,8,0,27,3,7,6,6,4,0
4749,Together,58554,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0
4478,Married,63777,1,1,87,457,5,106,15,17,53,8,11,1,6,8,0
4201,Single,57967,0,1,39,229,7,137,4,0,91,5,4,2,8,5,0
10084,Married,24434,2,0,9,3,2,8,20,0,17,2,2,1,2,7,0
7004,Single,11012,1,0,82,24,3,26,7,1,23,3,3,1,2,9,0
9817,Single,44802,0,0,71,853,10,143,13,10,20,2,9,4,12,8,0
8080,Single,26816,0,0,50,5,1,6,3,4,3,1,0,0,3,4,0
8372,Married,34421,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0
10870,Married,61223,0,1,46,709,43,182,42,118,247,2,9,3,4,5,0
4001,Together,64014,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0
7270,Divorced,56981,0,0,91,908,48,217,32,12,24,1,2,3,13,6,0
8235,Together,69245,0,1,8,428,30,214,80,30,61,2,6,5,10,3,0
9405,Married,52869,1,1,40,84,3,61,2,1,21,3,3,1,4,7,0
