item_id,asin,brand,rating,totalReviews,price,originalPrice
-122.3,37.89,46,402,815,375,2.8036
-121.43,38.56,50,288,532,257,2.5417
-117.23,32.86,16,468,648,443,3.045
-117.23,32.79,23,665,989,622,3.5484
-117.16,32.72,52,463,805,391,0.9142
-122.41,37.66,34,318,906,294,3.0052
-117.23,32.73,36,287,699,265,7.5557
-118.33,34,47,388,895,317,2.2054
-117.43,33.55,8,62,188,68,9.4356
-118.36,34.08,52,480,794,451,3.2824
-121.09,38.97,13,221,688,231,5.2536
-119.45,35.15,33,964,2293,919,3.1592
-121.27,38.64,22,280,657,273,4.3098
-118,33.9,35,309,972,338,4.3831
-118.21,34.05,45,607,2868,625,2.121
-122.5,37.77,52,441,1252,415,5.0562
-122.31,37.92,38,236,631,279,3.724
-118.3,34,40,281,859,230,1.1806
-121.84,38.02,46,22,37,21,0.536
-117.25,32.8,30,631,1007,577,2.5813
-124.14,40.6,27,206,521,219,4.025
-118.18,34.05,52,231,925,220,1.825
-119.78,36.8,34,623,1938,647,2.8994
-122.22,38.08,37,539,1574,516,3.1053
-118.5,34.26,33,510,1340,504,4.8316
-118.45,34.18,34,442,861,417,3.6875
-119.79,36.31,25,1029,2414,961,2.2937
-117.21,32.74,45,583,1980,550,2.2982
-122.08,40.64,14,519,1447,494,4.0132
-122.31,37.52,24,335,969,354,7.7364
-119.74,36.76,36,216,842,219,1.4766
-118.28,34.01,52,308,1118,275,1.2175
-118.27,34.11,39,916,1378,746,4.4094
-117.2,33.16,13,1137,3094,1091,2.3159
-122.33,37.53,25,383,769,352,4.0417
-120.86,35.4,21,641,1106,501,2.7043
-119.47,35.4,32,421,1301,394,1.9718
-117.27,34.16,32,427,1151,446,6.2236
-121.92,38.02,8,479,1526,484,5.102
-121.45,38.56,51,235,452,232,2.625
-117.91,33.84,16,253,912,249,1.5903
-118.48,35.61,17,930,1614,731,1.6236
-118.03,33.84,28,857,2328,830,4.0156
-118.32,34.04,48,328,953,311,2.3526
-121.3,38.89,23,297,1012,315,3.4706
-117.69,34.07,34,739,2470,753,3.8586
-118.34,33.94,36,1041,4033,944,2.4886
-121.92,36.62,52,599,790,444,2.5263
-122.11,37.41,27,1599,2764,1482,3.4198
-117.65,34.1,44,585,1444,550,2.7159
-121.8,38.01,44,581,1399,548,2.7234
-122.66,38.81,22,176,461,142,3.4375
-122.39,37.78,3,1179,1441,919,4.7105
-117.06,34.87,14,619,1756,557,3.5987
-121.34,38.66,16,860,1837,793,1.9805
-121.92,36.95,29,699,1327,563,3.6597
-122.59,38.04,25,455,1238,406,8.3646
-118.28,34.11,46,203,514,213,4.2019
-121.39,38.6,22,1320,2607,1250,2.5238
-122.33,40.52,23,507,1318,454,3.5081
-118.2,34.04,47,408,1629,379,3.7619
-121.96,37,20,727,1725,737,3.3447
-117.89,33.87,32,422,835,386,3.0465
-117.23,32.88,18,1465,6303,1458,1.858
-122,37.12,17,672,1674,608,6.9772
-118.4,34.28,22,810,3134,847,2.6652
-122.46,37.76,52,545,1186,532,3.4531
-121.99,37.54,18,715,1673,661,3.9444
-117.23,32.74,16,139,299,134,4.6354
-121.84,37.29,4,648,1780,665,4.3851
-118.15,34.86,10,1009,2227,821,2.6149
-118.33,33.98,38,796,2153,721,1.8472
-120.68,35.51,17,298,941,293,4.3218
-117.95,33.79,34,520,1625,501,4.4667
-117.97,34.05,33,268,1274,278,3.6563
-119.75,36.87,3,2244,5226,1972,5.0941
-122.08,37.35,35,207,548,189,7.7068
-122.32,37.95,36,245,573,239,4.35
-122.22,38.1,38,181,566,207,3.0221
-124.09,40.55,24,553,1370,480,2.7644
-121.5,38.57,41,344,807,316,1.4712
-118.11,33.91,19,759,1561,740,3.1369
-121.23,37.96,37,564,1591,549,1.6563
-121.89,37.28,35,375,988,374,6.0936
-122.48,37.65,39,666,1817,668,4.2593
-118.31,34.09,36,842,2446,689,2.1524
-123.02,38.81,35,213,488,215,3.025
-120.47,34.65,32,430,1074,377,2.3333
-122.1,37.68,37,503,1109,448,2.535
-122.42,37.79,52,1100,2112,1045,2.1343
-122.64,41.63,19,479,1108,430,3.1062
-118.02,33.91,34,429,1309,421,4.7861
-119.02,35.36,48,396,947,363,2.2827
-121.33,38.65,23,523,1132,513,2.6266
-118.08,33.95,32,387,1274,398,4.8304
-118.08,33.79,34,395,1127,396,7.6144
-118.23,33.91,27,393,1890,373,3.0341
-118.29,33.75,37,292,766,285,2.7031
-118.02,34.13,34,319,980,297,7.7307
-117.89,33.6,36,247,441,203,7.8164
-118.23,34.65,17,348,766,335,3.5673
-118.31,34.02,45,278,822,276,2.4519
-118.07,33.8,34,507,1311,503,7.1221
-118.25,33.94,43,378,1305,334,1.1434
-122.44,37.71,52,591,1848,524,3.9567
-119.75,34.5,26,579,1479,575,5.9522
-117.94,33.94,26,540,1236,520,2.2156
-119.23,34.17,18,1490,2164,1210,3.6875
-118.11,34.68,6,1184,3489,1115,5.3267
-122.47,37.77,52,443,1042,377,4.1635
-120.93,35.76,11,1698,1825,756,3.23
-118.14,34.17,52,486,1681,504,4.0524
-122.73,38.46,14,1298,2323,1158,2.0651
-117.06,32.76,37,476,1231,499,2.965
-120.71,35.5,12,453,1433,434,5.2508
-118.31,34.05,35,423,1578,406,2.5313
-119.7,36.75,11,779,1819,731,2.4956
-121.34,38.64,17,501,1128,482,3.7562
-117.91,34.09,20,1037,2296,963,3.0441
-119.76,36.79,32,468,1261,486,3.3281
-120.66,35.49,17,945,2307,885,2.8285
-118.28,34.08,42,522,1454,440,3.1607
-122.54,37.9,48,460,937,455,4.4375
-117.59,33.88,13,849,2751,813,2.6111
-120.47,34.94,17,308,642,303,1.8633
-118.25,33.93,42,233,899,228,1.1346
-121.97,37.29,25,743,2027,741,5.3294
-122.01,36.97,43,509,1208,464,2.5417
-122.02,37.6,32,295,1097,328,3.2386
-118.23,34.09,49,456,1500,430,2.6923
-117.17,34.28,13,718,780,250,7.1997
-122.33,37.39,52,102,232,92,6.2263
-117.91,33.6,37,510,673,390,5.1048
-117.93,33.86,35,181,516,174,5.5867
-119.86,34.42,23,642,1258,607,1.179
-118.14,34.06,27,1082,3496,1036,3.3906
-119.7,36.3,10,201,693,220,2.2895
-117.12,34.1,40,14,46,14,3.2708
-119.63,34.42,42,263,753,260,8.5608
